Text,Title 
 دبیر ستاد توسعه زیست فناوری معاونت علمی و فناوری ریاست جمهوری گفت: حوزه غذا در میان حوزه‌های زیست‌فناوری رتبه نخست را داراست که نشان از اهمیت بالای زیست‌فناوری…  ,education
    آموزش و پرورشتهران-ایرنا- دبیر شورای عالی انقلاب فرهنگی در جلسه شورای تحول و نوسازی نظام آموزشی کشور گفت: کاندیداهای انتخابات ریاست جمهوری تمرکز بیشتری بر آموزش و پرورش به عنوان یک محور…  ,education
 رییس مرکز همکاری‌های علمی بین‌المللی وزارت علوم، تحقیقات و فناوری، در سومین نشست کارگروه همکاری‌های علمی و تحقیقاتی، بین دو کشور جمهوری اسلامی ایران و جمهوری…  ,education
    دانشگاه‌هاتهران-ایرنا- رییس دانشگاه صنعتی شریف از تدوین آیین نامه های اجرایی سازی قرارداد در حوزه های علم و فناوری با مراکز آموزش عالی چین به عنوان یکی از برنامه های میان مدت خبر داد.  ,education
    وزارت عتفتهران-ایرنا- مرکز جذب اعضای هیأت علمی وزارت علوم، تحقیقات و فناوری از دانش‌آموختگان کارشناسی و کارشناسی ارشد متقاضی امریه سربازی دعوت به همکاری می‌کند.  ,education
 رایزن فرهنگی سفارت عراق در ایران گفت: وزارت علوم عراق در پی توسعه همکاری با دانشگاه‌های ایران و انعقاد تفاهمنامه های همکاری فرهنگی است.  ,education
 رییس دانشگاه شهید بهشتی گفت: این دانشگاه به عنوان مسوول آموزش مجازی زبان و ادبیات فارسی در دانشگاه‌های چین معرفی شد.  ,education
 رییس سازمان پژوهش و برنامه ریزی آموزشی وزارت آموزش و پرورش گفت: در تدوین محتوای دوره پیش دبستانی باید به صورت ویژه و خاص فطرت الهی کودک را مد نظر قرار دهیم و…  ,education
    فناوریتهران-ایرنا- ششمین فراخوان صندوق علمی مشترک راه ابریشم موسوم به SRSF با همکاری آکادمی علوم چین ( CAS ) و صندوق حمایت از پژوهشگران و فناوران کشور منتشر شد.  ,education
 برای نخستین بار در کشور شرکت دانش بنیان ریزجلبکی پارسیان در استان گیلان برای غنی سازی خوراک دام با ریزجلبک ها اقدام کرد.  ,education
"    آموزش و پرورشتهران-ایرنا- وزیر آموزش و پرورش با ارسال پیامی انتخاب مجدد ""محمد باقر قالیباف"" را به عنوان رییس مجلس شورای اسلامی تبریک گفت.  ",education
 مدیر کل فرهنگی هنری ارودها و فضاهای پرورشی وزارت آموزش و پرورش مدیران مدارس را در انتخاب نوع پوشاک ویژه دانش آموزان آزاد دانست و خواستار ارائه چارچوب منطقی برای…  ,education
 نامزد سیزدهمین دوره انتخابات ریاست جمهوری با بیان اینکه اگر دولت ما امکان مذاکره پیدا کند حتما مذاکره خواهد کرد، گفت: البته مذاکره با تایید رهبر معظم انقلاب…  ,education
 تولید نیمه صنعتی پمپ فشارقوی و توربوشارژر برای سامانه‌های آب‌شیرین‌کن - با تکیه بر توانمندی متخصصان ایرانی محقق شد.  ,education
 چین اولین مورد از ابتلای انسان به گونه H۱۰N۳ از آنفلوآنزای مرغی در جهان را گزارش کرد.  ,education
    پژوهش‌های پزشکیتهران-ایرنا- مرکز نوآوری سیناوا با انتشار فراخوانی اعلام کرد که از ارایه روش های سنجش سریع کووید ۱۹ در منزل حمایت می کند.  ,education
 معاونت فرهنگی سازمان جهاد دانشگاهی تهران در آستانه سیزدهمین انتخابات ریاست‌جمهوری کشور ۲۸ خرداد ۱۴۰۰ مسابقه‌ای را با عنوان مسابقه سیزده ویژه دانشجویان سراسر…  ,education
"    آموزش و پرورشتهران-ایرنا- مدیر روابط عمومی سازمان بسیج فرهنگیان اعلام کرد: پویش ""رییس جمهور _ما _معلم_ها"" با هدف مطالبه گری فرهنگیان از رییس جمهوری آینده و اعلام حضور در انتخابات ریاست…  ",education
 دبیر شورای عالی انقلاب فرهنگی گفت: موسسه رازی نقش کلیدی در عزت ملی و تقویت اعتماد ملی دارد و اگر امروز بعضی از شرکت‌ها صحبت تولید ۵۰ میلیون دوز واکسن تا شهریور…  ,education
    آموزش و پرورشتهران-ایرنا- رییس مرکز سنجش و پایش کیفیت آموزشی وزارت آموزش و پرورش گفت: هرگونه ادعای افشای سؤالات امتحانات نهایی یعنی دسترسی به سؤالات حتی یک دقیقه پیش از آغاز امتحان، خلاف…  ,education
 وزیر جهاد کشاورزی با بیان اینکه یکی از ویژگی‌های اختصاصی واکسن «رازی کوو پارس» پلتفرم انتخاب شده برای آن است، گفت: این پلتفرم در داخل کشور تولید شده و مشابه…  ,education
 رییس سازمان آموزش‌وپرورش استثنایی گفت: تاکنون ۶ مرکز جامع در کشور راه‌اندازی شده است و تا پایان سال با راه‌اندازی ۱۵ مرکز جدید تعداد مراکز جامع تشخیصی، توان‌بخشی…  ,education
 مریخ نورد «کنجکاوی» سازمان فضایی آمریکا (ناسا) به‌ تازگی تصاویر خیره کننده ای را از ابرهای سیاره مریخ به زمین ارسال کرده است.  ,education
 مدیر دفتر استعداد های درخشان دانشگاه سمنان گفت: هفت دانشجوی این دانشگاه در رشته‌های مختلف بیست و پنجمین المپیاد علمی-دانشجویی کشور صاحب مقام شدند.  ,education
 قائم مقام ستاد راهبری اجرای نقشه جامع علمی کشور شورای عالی انقلاب فرهنگی گفت: از ۱۱۹ دانشگاه و موسسه دولتی که در طرح ساماندهی آموزش عالی بررسی شدند، ۸۸ دانشگاه…  ,education
